Date,Month,Year,Country,City,Perpetrator_group,fatalities
8/5/2012,August,2012,Nigeria,Damaturu,Boko Haram,10
8/4/2012,August,2012,Nigeria,Maiduguri,Boko Haram,Unknown
8/3/2012,August,2012,Nigeria,Potiskum district,Boko Haram,1
8/2/2012,August,2012,Nigeria,Mahuta,Unknown,1
8/1/2012,August,2012,Nigeria,Gombe,Boko Haram (suspected),Unknown
8/1/2012,August,2012,Nigeria,Gombe,Boko Haram (suspected),Unknown
7/31/2012,July,2012,Nigeria,Kano,Unknown,0
7/30/2012,July,2012,Nigeria,Damaturu,Boko Haram,1
7/30/2012,July,2012,Nigeria,Sokoto,Boko Haram,0
7/29/2012,July,2012,Nigeria,Kano,Unknown,0
7/30/2012,July,2012,Nigeria,Zaria,Boko Haram,1
7/29/2012,July,2012,Nigeria,Kano,Boko Haram (suspected),2
7/29/2012,July,2012,Nigeria,Kano,Boko Haram (suspected),2
7/30/2012,July,2012,Nigeria,Sokoto,Boko Haram,1
7/30/2012,July,2012,Nigeria,Sokoto,Boko Haram,1
7/29/2012,July,2012,Nigeria,Dunukofia district,Unknown,Unknown
7/29/2012,July,2012,Nigeria,Kano,Boko Haram (suspected),4
7/28/2012,July,2012,Nigeria,Damaturu,Boko Haram (suspected),1
7/28/2012,July,2012,Nigeria,Kano,Boko Haram (suspected),0
7/27/2012,July,2012,Nigeria,Unknown,Unknown,1
7/27/2012,July,2012,Nigeria,Maiduguri,Unknown,0
7/27/2012,July,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
7/25/2012,July,2012,Nigeria,Maiduguri,Boko Haram,2
7/25/2012,July,2012,Nigeria,Gubio,Boko Haram (suspected),3
7/23/2012,July,2012,Nigeria,Kano,Unknown,1
7/22/2012,July,2012,Nigeria,Bauchi,Unknown,1
7/22/2012,July,2012,Nigeria,Ungwan Rimi,Boko Haram (suspected),1
7/19/2012,July,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
7/19/2012,July,2012,Nigeria,Maiduguri,Boko Haram (suspected),4
7/19/2012,July,2012,Nigeria,Kano,Unknown,3
7/17/2012,July,2012,Nigeria,Jos,Unknown,Unknown
7/15/2012,July,2012,Nigeria,Kaduna,Unknown,0
7/15/2012,July,2012,Nigeria,Maiduguri,Unknown,1
7/17/2012,July,2012,Nigeria,Bukuru,Unknown,1
7/16/2012,July,2012,Nigeria,Damaturu,Boko Haram (suspected),0
7/15/2012,July,2012,Nigeria,Obehira,Unknown,0
7/13/2012,July,2012,Nigeria,Maiduguri,Boko Haram (suspected),6
7/8/2012,July,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
7/7/2012,July,2012,Nigeria,Dogo,Boko Haram,8
7/7/2012,July,2012,Nigeria,Ngyo,Boko Haram,8
7/8/2012,July,2012,Nigeria,Barkin Ladi district,"Boko Haram (suspected),Fulani extremists",22
7/7/2012,July,2012,Nigeria,Ruk,Boko Haram,8
7/7/2012,July,2012,Nigeria,Kogoduk,Boko Haram,9
7/7/2012,July,2012,Nigeria,Kuzen,Boko Haram,15
7/7/2012,July,2012,Nigeria,Kakuruk,Boko Haram,8
7/6/2012,July,2012,Nigeria,Nembe,Unknown,0
7/5/2012,July,2012,Nigeria,Mararaban Jos,Unknown,0
7/5/2012,July,2012,Nigeria,Jos,Unknown,0
7/3/2012,July,2012,Nigeria,Maiduguri,Unknown,1
7/3/2012,July,2012,Nigeria,Abuja,Unknown,0
7/2/2012,July,2012,Nigeria,Maiduguri,Boko Haram (suspected),9
6/30/2012,June,2012,Nigeria,Kurna Asabe,Unknown,3
6/30/2012,June,2012,Nigeria,Riyom,Unknown,0
6/28/2012,June,2012,Nigeria,Riyom,Fulani extremists,3
6/28/2012,June,2012,Nigeria,Gulak,Unknown,3
6/26/2012,June,2012,Nigeria,Chalawa,Boko Haram (suspected),3
6/26/2012,June,2012,Nigeria,Wukari,Boko Haram (suspected),9
6/26/2012,June,2012,Nigeria,Damaturu,Boko Haram (suspected),7
6/26/2012,June,2012,Nigeria,Kano,Boko Haram (suspected),5
6/26/2012,June,2012,Nigeria,Kano,Boko Haram (suspected),8
6/24/2012,June,2012,Nigeria,Damaturu,Boko Haram,2
6/24/2012,June,2012,Nigeria,Bauchi,Unknown,0
6/22/2012,June,2012,Nigeria,Kano,Unknown,0
6/22/2012,June,2012,Nigeria,Abuja,Unknown,0
6/20/2012,June,2012,Nigeria,Obolo,Boko Haram (suspected),0
6/20/2012,June,2012,Nigeria,Kano,Unknown,1
6/19/2012,June,2012,Nigeria,Bauchi,Boko Haram,1
6/18/2012,June,2012,Nigeria,Damaturu,Boko Haram,8
6/18/2012,June,2012,Nigeria,Damaturu,Boko Haram,8
6/18/2012,June,2012,Nigeria,Damaturu,Boko Haram,9
6/17/2012,June,2012,Nigeria,Benin City,Unknown,Unknown
6/17/2012,June,2012,Nigeria,Zaria,Boko Haram,7
6/17/2012,June,2012,Nigeria,Zaria,Boko Haram,7
6/17/2012,June,2012,Nigeria,Zaria,Boko Haram,8
6/16/2012,June,2012,Nigeria,Kabba,Unknown,1
6/12/2012,June,2012,Nigeria,Unknown,Boko Haram (suspected),3
6/11/2012,June,2012,Nigeria,Iken,Unknown,0
6/12/2012,June,2012,Nigeria,Potiskum,Boko Haram (suspected),1
6/10/2012,June,2012,Nigeria,Port Harcourt,Unknown,0
6/10/2012,June,2012,Nigeria,Biu,Boko Haram,1
6/10/2012,June,2012,Nigeria,Jos,Boko Haram,2
6/9/2012,June,2012,Nigeria,Kano,Unknown,1
6/9/2012,June,2012,Nigeria,Kano,Unknown,1
6/8/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),7
6/8/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
6/6/2012,June,2012,Nigeria,Otukpo-lgumale,Unknown,Unknown
6/5/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
6/5/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
6/5/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
6/5/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
6/5/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
6/5/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),3
6/5/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),3
6/5/2012,June,2012,Nigeria,Kano,Boko Haram,3
6/3/2012,June,2012,Nigeria,Jos,Unknown,0
6/3/2012,June,2012,Nigeria,Yelwa,Boko Haram,16
6/1/2012,June,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
5/30/2012,May,2012,Nigeria,Mafa,Boko Haram (suspected),10
5/29/2012,May,2012,Nigeria,Kaduna,Unknown,0
5/28/2012,May,2012,Nigeria,Yola,Unknown,4
5/28/2012,May,2012,Nigeria,Llorin,Unknown,0
5/27/2012,May,2012,Nigeria,Ekermor,Unknown,0
5/26/2012,May,2012,Nigeria,Kano,Unknown,3
5/27/2012,May,2012,Nigeria,Potiskum,Unknown,1
5/26/2012,May,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
5/25/2012,May,2012,Nigeria,Kano,Unknown,0
5/23/2012,May,2012,Nigeria,Sokoto,Unknown,2
5/22/2012,May,2012,Nigeria,Maiduguri,Boko Haram (suspected),4
5/20/2012,May,2012,Nigeria,Beni Sheikh,Unknown,1
5/20/2012,May,2012,Nigeria,Maiduguri,Boko Haram (suspected),7
5/16/2012,May,2012,Nigeria,Narsarawa,Boko Haram (suspected),0
5/16/2012,May,2012,Nigeria,Kumbotso,Boko Haram (suspected),0
5/16/2012,May,2012,Nigeria,Kumbotso,Boko Haram (suspected),0
5/14/2012,May,2012,Nigeria,Kano,Boko Haram (suspected),1
5/13/2012,May,2012,Nigeria,Kano,Unknown,3
5/13/2012,May,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
5/12/2012,May,2012,Nigeria,Kaduna,Unknown,1
5/12/2012,May,2012,Nigeria,Mafa,Boko Haram (suspected),3
5/11/2012,May,2012,Nigeria,Kano,Boko Haram (suspected),1
5/11/2012,May,2012,Nigeria,Maiduguri,Unknown,0
5/11/2012,May,2012,Nigeria,Kano,Unknown,0
5/11/2012,May,2012,Nigeria,Jalingo,Unknown,0
5/8/2012,May,2012,Nigeria,Maiduguri,Boko Haram,3
5/9/2012,May,2012,Nigeria,Maiduguri,Boko Haram,1
5/8/2012,May,2012,Nigeria,Kano,Unknown,0
5/7/2012,May,2012,Nigeria,Zaria,Unknown,2
5/7/2012,May,2012,Nigeria,Bayan Gari,Unknown,0
5/5/2012,May,2012,Nigeria,Dananaca,Unknown,5
5/4/2012,May,2012,Nigeria,Maiduguri,Unknown,0
5/3/2012,May,2012,Nigeria,Kumshe,Boko Haram,2
5/3/2012,May,2012,Nigeria,Banki,Boko Haram,0
4/30/2012,April,2012,Nigeria,Onitsha,Unknown,1
4/30/2012,April,2012,Nigeria,Kano,Boko Haram,0
4/30/2012,April,2012,Nigeria,Jalango,Boko Haram (suspected),12
4/30/2012,April,2012,Nigeria,Akwanga,Unknown,1
4/29/2012,April,2012,Nigeria,Unknown,Unknown,3
4/29/2012,April,2012,Nigeria,Maiduguri,Boko Haram,4
4/29/2012,April,2012,Nigeria,Kano,Boko Haram (suspected),16
4/26/2012,April,2012,Nigeria,Gombe,Unknown,0
4/25/2012,April,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
4/26/2012,April,2012,Nigeria,Mubi,Unknown,1
4/26/2012,April,2012,Nigeria,Yola,Unknown,1
4/26/2012,April,2012,Nigeria,Kaduna,Boko Haram,3
4/26/2012,April,2012,Nigeria,Abuja,Boko Haram,5
4/25/2012,April,2012,Nigeria,Bajoga,Boko Haram (suspected),0
4/25/2012,April,2012,Nigeria,Bajoga,Boko Haram (suspected),0
4/25/2012,April,2012,Nigeria,Bajoga,Boko Haram (suspected),0
4/24/2012,April,2012,Nigeria,Damaturu,Boko Haram (suspected),5
4/25/2012,April,2012,Nigeria,Rijiyar Zaki,Unknown,0
4/25/2012,April,2012,Nigeria,Kano,Unknown,0
4/24/2012,April,2012,Nigeria,Onne,Unknown,0
4/24/2012,April,2012,Nigeria,Jos,Unknown,1
4/24/2012,April,2012,Nigeria,Gwa Rim,Unknown,5
4/19/2012,April,2012,Nigeria,Maiduguri,Boko Haram,2
4/19/2012,April,2012,Nigeria,Maiduguri,Boko Haram,5
4/17/2012,April,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
4/15/2012,April,2012,Nigeria,Kano,Boko Haram (suspected),0
4/14/2012,April,2012,Nigeria,Maiduguri,Unknown,0
4/14/2012,April,2012,Nigeria,Maiduguri,Unknown,0
4/13/2012,April,2012,Nigeria,Clough Creek,Movement for the Emancipation of the Niger Delta (MEND),0
4/11/2012,April,2012,Nigeria,Gombe,Boko Haram (suspected),0
4/12/2012,April,2012,Nigeria,Potiskum,Boko Haram,2
4/10/2012,April,2012,Nigeria,Banki,Boko Haram (suspected),11
4/10/2012,April,2012,Nigeria,Banki,Boko Haram (suspected),2
4/10/2012,April,2012,Nigeria,Banki,Boko Haram (suspected),2
4/10/2012,April,2012,Nigeria,Banki,Boko Haram (suspected),3
4/10/2012,April,2012,Nigeria,Banki,Boko Haram (suspected),3
4/11/2012,April,2012,Nigeria,Rigyasa,Boko Haram (suspected),1
4/9/2012,April,2012,Nigeria,Dikwa,Boko Haram,2
4/9/2012,April,2012,Nigeria,Dikwa,Boko Haram,2
4/9/2012,April,2012,Nigeria,Dikwa,Boko Haram,2
4/9/2012,April,2012,Nigeria,Kano,Boko Haram (suspected),0
4/8/2012,April,2012,Nigeria,Potiskum,Boko Haram (suspected),1
4/8/2012,April,2012,Nigeria,Jos,Boko Haram (suspected),0
4/8/2012,April,2012,Nigeria,Kaduna,Boko Haram (suspected),42
4/4/2012,April,2012,Nigeria,Abuja,Boko Haram (suspected),0
4/4/2012,April,2012,Nigeria,Amichi,Unknown,0
4/4/2012,April,2012,Nigeria,Maiduguri,Boko Haram,7
4/3/2012,April,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
4/3/2012,April,2012,Nigeria,Kano,Boko Haram,4
4/2/2012,April,2012,Nigeria,Maiduguri,Unknown,1
4/1/2012,April,2012,Nigeria,Maiduguri,Boko Haram,1
4/1/2012,April,2012,Nigeria,Kaduna,Unknown,1
3/30/2012,March,2012,Nigeria,Askira,Boko Haram (suspected),2
3/31/2012,March,2012,Nigeria,Nangere,Boko Haram (suspected),Unknown
3/31/2012,March,2012,Nigeria,Potiskum,Boko Haram (suspected),0
3/31/2012,March,2012,Nigeria,Potiskum,Boko Haram (suspected),0
3/30/2012,March,2012,Nigeria,Askira Uba,Boko Haram,2
3/29/2012,March,2012,Nigeria,Gamboru,Boko Haram (suspected),1
3/28/2012,March,2012,Nigeria,Damagum,Boko Haram,4
3/25/2012,March,2012,Nigeria,Eket,Unknown,Unknown
3/24/2012,March,2012,Nigeria,Maiduguri,Boko Haram (suspected),6
3/23/2012,March,2012,Nigeria,Maiduguri,Boko Haram,0
3/23/2012,March,2012,Nigeria,Maiduguri,Boko Haram,0
3/22/2012,March,2012,Nigeria,Maiduguri,Boko Haram,1
3/22/2012,March,2012,Nigeria,Port Harcourt,Unknown,Unknown
3/22/2012,March,2012,Nigeria,Maiduguri,Boko Haram,2
3/20/2012,March,2012,Nigeria,Tudun Wada,Boko Haram,3
3/20/2012,March,2012,Nigeria,Tudun Wada,Boko Haram,3
3/20/2012,March,2012,Nigeria,Tudun Wada,Boko Haram,3
3/20/2012,March,2012,Nigeria,Kano,Boko Haram,3
3/19/2012,March,2012,Nigeria,Kuru Karama,Unknown,0
3/15/2012,March,2012,Nigeria,Unknown,Boko Haram (suspected),1
3/15/2012,March,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
3/15/2012,March,2012,Nigeria,Nayi,Unknown,10
3/13/2012,March,2012,Nigeria,Kano,Boko Haram (suspected),3
3/12/2012,March,2012,Nigeria,Mubi,Boko Haram (suspected),5
3/12/2012,March,2012,Nigeria,Kano,Boko Haram (suspected),0
3/11/2012,March,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
3/11/2012,March,2012,Nigeria,Chugwi,Unknown,3
3/11/2012,March,2012,Nigeria,Jos,Unknown,4
3/10/2012,March,2012,Nigeria,Bama,Boko Haram (suspected),1
3/9/2012,March,2012,Nigeria,Unknown,Boko Haram (suspected),1
3/9/2012,March,2012,Nigeria,Kano,Boko Haram (suspected),0
3/9/2012,March,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
3/7/2012,March,2012,Nigeria,Ashaka,Boko Haram (suspected),1
3/7/2012,March,2012,Nigeria,Ashaka,Boko Haram (suspected),1
3/7/2012,March,2012,Nigeria,Ashaka,Boko Haram (suspected),1
3/7/2012,March,2012,Nigeria,Ashaka,Boko Haram (suspected),2
3/7/2012,March,2012,Nigeria,Ashaka,Boko Haram (suspected),0
3/7/2012,March,2012,Nigeria,Minna,Unknown,0
3/6/2012,March,2012,Nigeria,Konduga,Boko Haram (suspected),0
3/6/2012,March,2012,Nigeria,Potiskum,Boko Haram (suspected),2
3/6/2012,March,2012,Nigeria,Konduga,Boko Haram (suspected),0
3/6/2012,March,2012,Nigeria,Konduga,Boko Haram (suspected),0
3/6/2012,March,2012,Nigeria,Konduga,Boko Haram (suspected),0
3/6/2012,March,2012,Nigeria,Konduga,Boko Haram (suspected),0
3/5/2012,March,2012,Nigeria,Maiduguri,Boko Haram,3
3/5/2012,March,2012,Nigeria,Kano,Boko Haram (suspected),2
3/4/2012,March,2012,Nigeria,Gamboru,Boko Haram (suspected),1
3/3/2012,March,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
3/3/2012,March,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
3/2/2012,March,2012,Nigeria,Giginyu,Unknown,1
3/1/2012,March,2012,Nigeria,Brass,Movement for the Emancipation of the Niger Delta (MEND),4
3/1/2012,March,2012,Nigeria,Unknown,Movement for the Emancipation of the Niger Delta (MEND),4
3/1/2012,March,2012,Nigeria,Maiduguri,Boko Haram,0
3/1/2012,March,2012,Nigeria,Maiduguri,Boko Haram,0
2/29/2012,February,2012,Nigeria,Maiduguri,Boko Haram,0
2/29/2012,February,2012,Nigeria,Maiduguri,Boko Haram,0
2/29/2012,February,2012,Nigeria,Maiduguri,Boko Haram,0
2/29/2012,February,2012,Nigeria,Maiduguri,Boko Haram,0
2/28/2012,February,2012,Nigeria,Gamboru,Boko Haram (suspected),0
2/28/2012,February,2012,Nigeria,Pingiriga,Boko Haram,4
2/28/2012,February,2012,Nigeria,Maiduguri,Boko Haram,0
2/28/2012,February,2012,Nigeria,Gwange,Boko Haram (suspected),1
2/28/2012,February,2012,Nigeria,Demsa,Unknown,2
2/27/2012,February,2012,Nigeria,Geidam,Boko Haram (suspected),1
2/27/2012,February,2012,Nigeria,Jamaare,Boko Haram (suspected),1
2/27/2012,February,2012,Nigeria,Maiduguri,Boko Haram (suspected),0
2/26/2012,February,2012,Nigeria,Jos,Boko Haram,5
2/26/2012,February,2012,Nigeria,Kukum Gida,Boko Haram (suspected),2
2/26/2012,February,2012,Nigeria,Shuwa,Boko Haram (suspected),3
2/25/2012,February,2012,Nigeria,Kaduna,Boko Haram (suspected),1
2/24/2012,February,2012,Nigeria,Kano,Boko Haram (suspected),5
2/24/2012,February,2012,Nigeria,Gombe,Boko Haram (suspected),12
2/23/2012,February,2012,Nigeria,Maiduguri,Boko Haram,0
2/23/2012,February,2012,Nigeria,Kano,Boko Haram (suspected),4
2/22/2012,February,2012,Nigeria,Kano,Boko Haram (suspected),0
2/22/2012,February,2012,Nigeria,Lapai,Boko Haram (suspected),2
2/22/2012,February,2012,Nigeria,Maiduguri,Boko Haram,0
2/21/2012,February,2012,Nigeria,Damaturu,Unknown,1
2/21/2012,February,2012,Nigeria,Damaturu,Unknown,1
2/21/2012,February,2012,Nigeria,Ungwar Sarki,Unknown,0
2/21/2012,February,2012,Nigeria,Ali Kotoko,Boko Haram,0
2/20/2012,February,2012,Nigeria,Maiduguri,Boko Haram,38
2/19/2012,February,2012,Nigeria,Konduga,Boko Haram,1
2/19/2012,February,2012,Nigeria,Geidam,Boko Haram,1
2/19/2012,February,2012,Nigeria,Sulega,Boko Haram (suspected),0
2/17/2012,February,2012,Nigeria,Sangana,Unknown,2
2/16/2012,February,2012,Nigeria,Kaduna,Boko Haram,0
2/15/2012,February,2012,Nigeria,Gwange,Boko Haram (suspected),1
2/16/2012,February,2012,Nigeria,Minna,Boko Haram (suspected),2
2/15/2012,February,2012,Nigeria,Maje,Unknown,1
2/14/2012,February,2012,Nigeria,Kaduna,Boko Haram,0
2/14/2012,February,2012,Nigeria,Kaduna,Boko Haram,1
2/13/2012,February,2012,Nigeria,Kaduna,Unknown,1
2/12/2012,February,2012,Nigeria,Maiduguri,Boko Haram,12
2/11/2012,February,2012,Nigeria,Jere,Boko Haram (suspected),4
2/11/2012,February,2012,Nigeria,Jere,Boko Haram (suspected),3
2/11/2012,February,2012,Nigeria,Unknown,Boko Haram,3
2/11/2012,February,2012,Nigeria,Potiskum,Boko Haram (suspected),2
2/10/2012,February,2012,Nigeria,Potiskum,Boko Haram (suspected),1
2/10/2012,February,2012,Nigeria,Maiduguri,Boko Haram (suspected),4
2/9/2012,February,2012,Nigeria,Yunusari,Unknown,0
2/9/2012,February,2012,Nigeria,Yunusari,Unknown,0
2/9/2012,February,2012,Nigeria,Yunusari,Unknown,0
2/9/2012,February,2012,Nigeria,Kano,Boko Haram (suspected),1
2/6/2012,February,2012,Nigeria,Maiduguri,Unknown,3
2/7/2012,February,2012,Nigeria,Kaduna,Boko Haram,0
2/7/2012,February,2012,Nigeria,Kaduna,Boko Haram,0
2/7/2012,February,2012,Nigeria,Kaduna,Boko Haram,1
2/6/2012,February,2012,Nigeria,Gamboru,Unknown,3
2/6/2012,February,2012,Nigeria,Kano,Boko Haram (suspected),0
2/5/2012,February,2012,Nigeria,Damaturu,Unknown,1
2/4/2012,February,2012,Nigeria,Brass,Movement for the Emancipation of the Niger Delta (MEND) (suspected),0
2/3/2012,February,2012,Nigeria,Ajaokuta,Boko Haram,2
2/3/2012,February,2012,Nigeria,Ajaokuta,Boko Haram,2
1/29/2012,January,2012,Nigeria,Olugbobiri,Unknown,1
1/30/2012,January,2012,Nigeria,Potiskum,Boko Haram (suspected),1
1/30/2012,January,2012,Nigeria,Port Harcourt,Unknown,0
1/30/2012,January,2012,Nigeria,Gomari,Boko Haram (suspected),4
1/30/2012,January,2012,Nigeria,Gambaru,Boko Haram (suspected),1
1/30/2012,January,2012,Nigeria,Kano,Boko Haram (suspected),0
1/30/2012,January,2012,Nigeria,Kano,Boko Haram (suspected),0
1/29/2012,January,2012,Nigeria,Rigasa,Unknown,1
1/29/2012,January,2012,Nigeria,Kano,Boko Haram (suspected),2
1/28/2012,January,2012,Nigeria,Garki,Unknown,0
1/26/2012,January,2012,Nigeria,Unknown,Boko Haram,14
1/27/2012,January,2012,Nigeria,Kano,Boko Haram,2
1/26/2012,January,2012,Nigeria,Kano,"Al-Qaida in the Islamic Maghreb (AQIM),Boko Haram (suspected)",1
1/26/2012,January,2012,Nigeria,Kano,Unknown,0
1/24/2012,January,2012,Nigeria,Kano,Unknown,0
1/24/2012,January,2012,Nigeria,Kano,Boko Haram,1
1/23/2012,January,2012,Nigeria,Kano,Boko Haram,0
1/23/2012,January,2012,Nigeria,Kano,Boko Haram,0
1/23/2012,January,2012,Nigeria,Kano,Boko Haram,0
1/22/2012,January,2012,Nigeria,Maiduguri,Boko Haram (suspected),1
1/22/2012,January,2012,Nigeria,Unknown,Boko Haram,0
1/22/2012,January,2012,Nigeria,Bununu,Boko Haram,4
1/22/2012,January,2012,Nigeria,Bununu,Boko Haram,5
1/22/2012,January,2012,Nigeria,Bununu,Boko Haram,2
1/22/2012,January,2012,Nigeria,Bauchi,Boko Haram,0
1/22/2012,January,2012,Nigeria,Fadama Mada,Boko Haram,0
1/22/2012,January,2012,Nigeria,Tafawa Balewa,Boko Haram (suspected),9
1/20/2012,January,2012,Nigeria,Warri,Unknown,1
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,1
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,16
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,17
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,0
1/22/2012,January,2012,Nigeria,Kano,Boko Haram,0
1/20/2012,January,2012,Nigeria,Tula,Boko Haram,0
1/20/2012,January,2012,Nigeria,Hotoro,Boko Haram,0
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,17
1/20/2012,January,2012,Nigeria,Dowara Mashara,Boko Haram,1
1/20/2012,January,2012,Nigeria,Yenagoa,Unknown,0
1/20/2012,January,2012,Nigeria,Yenagoa,Unknown,0
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,17
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,17
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,17
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,17
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,18
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,17
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,18
1/20/2012,January,2012,Nigeria,Kano,Boko Haram,17
1/19/2012,January,2012,Nigeria,Jos,Unknown,1
1/19/2012,January,2012,Nigeria,Damaturu,Unknown,1
1/18/2012,January,2012,Nigeria,Gombe,Unknown,0
1/18/2012,January,2012,Nigeria,Maiduguri,Boko Haram (suspected),2
1/17/2012,January,2012,Nigeria,Damaturu,Boko Haram (suspected),0
1/17/2012,January,2012,Nigeria,Maiduguri,Boko Haram,1
1/17/2012,January,2012,Nigeria,Maiduguri,Boko Haram (suspected),0
1/17/2012,January,2012,Nigeria,Mubi,Boko Haram,1
1/17/2012,January,2012,Nigeria,Maiduguri,Boko Haram,4
1/16/2012,January,2012,Nigeria,Maiduguri,Boko Haram,2
1/16/2012,January,2012,Nigeria,Damaturu,Unknown,3
1/15/2012,January,2012,Nigeria,Bajoga,Unknown,1
1/13/2012,January,2012,Nigeria,Gombe,Boko Haram,2
1/13/2012,January,2012,Nigeria,Yola,Boko Haram,2
1/11/2012,January,2012,Nigeria,Port Harcourt,Unknown,0
1/11/2012,January,2012,Nigeria,Potiskum,Boko Haram (suspected),4
1/10/2012,January,2012,Nigeria,Pyakman,Boko Haram,3
1/10/2012,January,2012,Nigeria,Benin City,Unknown,2
1/10/2012,January,2012,Nigeria,Benin City,Unknown,3
1/10/2012,January,2012,Nigeria,Potiskum,Boko Haram (suspected),8
1/9/2012,January,2012,Nigeria,Maiduguri,Boko Haram,1
1/9/2012,January,2012,Nigeria,Maiduguri,Boko Haram,2
1/9/2012,January,2012,Nigeria,Maiduguri,Boko Haram,1
1/9/2012,January,2012,Nigeria,Biu,Boko Haram,1
1/8/2012,January,2012,Nigeria,Kaduna,Boko Haram,0
1/8/2012,January,2012,Nigeria,Maiduguri,Boko Haram,3
1/7/2012,January,2012,Nigeria,Mubi,Unknown,0
1/7/2012,January,2012,Nigeria,Biu,Boko Haram (suspected),3
1/6/2012,January,2012,Nigeria,Mairi,Boko Haram (suspected),2
1/6/2012,January,2012,Nigeria,Yola,Boko Haram (suspected),3
1/6/2012,January,2012,Nigeria,Doubeli,Boko Haram (suspected),8
1/6/2012,January,2012,Nigeria,Potiskum,Boko Haram,0
1/6/2012,January,2012,Nigeria,Potiskum,Boko Haram,0
1/6/2012,January,2012,Nigeria,Potiskum,Boko Haram,0
1/6/2012,January,2012,Nigeria,Yola,Boko Haram,8
1/6/2012,January,2012,Nigeria,Mubi,Boko Haram (suspected),20
1/5/2012,January,2012,Nigeria,Maiduguri,Unknown,2
1/5/2012,January,2012,Nigeria,Gombe,Boko Haram (suspected),6
1/4/2012,January,2012,Nigeria,Damaturu,Boko Haram,0
1/4/2012,January,2012,Nigeria,Maiduguri,Boko Haram,0
1/4/2012,January,2012,Nigeria,Mubi,Boko Haram (suspected),4
1/3/2012,January,2012,Nigeria,Gombe,Unknown,0
